# Id_interactions,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,label
9536,358409,14,0,0,0,11,0,0,0,1,1
9537,414276,0,18,0,0,0,0,0,0,1,1
9539,1051965,55,0,7,0,0,1,0,0,2,1
9540,130317,0,21,0,0,0,0,0,0,2,1
9577,256010,0,0,0,0,12,0,0,0,3,1
9578,228087,0,0,0,0,6,0,0,0,2,1
9579,283933,8,0,0,0,0,0,0,0,14,1
9580,763374,37,0,6,0,0,1,0,0,2,1
9583,256010,0,0,0,0,12,0,0,0,3,1
9584,1075240,55,0,7,0,0,1,0,0,2,1
9585,241990,13,19,0,8,6,0,11,0,13,1
9587,1061275,55,0,7,0,0,1,0,0,2,1
9588,311876,0,0,7,0,0,1,0,0,1,1
9589,432871,4,0,0,0,38,0,0,0,2,1
9590,260668,0,4,0,0,4,0,3,0,1,1
9591,316517,0,21,0,0,0,0,0,0,2,1
9592,279286,9,3,0,0,0,0,0,0,2,1
9593,260654,12,0,0,0,0,0,0,0,14,1
9601,204812,0,0,0,0,6,0,0,0,2,1
9602,442204,0,20,0,0,0,0,0,0,1,1
9603,325817,12,0,0,0,0,0,0,0,21,1
9604,251358,0,4,0,0,4,0,3,0,1,1
9606,144303,0,0,0,0,0,0,0,0,2,1
9608,260672,0,2,0,0,1,0,4,0,1,1
9609,144303,0,0,0,0,0,0,0,0,2,1
9610,158268,0,0,0,0,0,0,0,0,2,1
9611,763374,37,0,6,0,0,1,0,0,2,1
9612,237386,7,3,0,0,0,0,0,0,9,1
9613,148958,0,0,0,0,0,0,0,0,2,1
9614,237398,0,0,0,0,0,0,0,0,7,1
9615,162901,21,0,0,2,0,0,0,0,1,1
9616,754039,2,0,52,0,0,15,0,0,2,1
9618,768029,37,0,6,0,0,1,0,0,2,1
9619,339789,14,0,0,0,11,0,0,0,1,1
9623,437551,0,18,0,0,0,0,0,0,1,1
9625,507373,0,7,0,9,0,4,0,0,2,1
9626,428239,1,2,0,0,14,0,0,0,4,1
9628,181523,8,0,0,0,0,0,0,0,14,1
9629,349035,56,15,2,0,0,0,0,0,17,1
9630,256013,0,4,0,0,4,0,3,0,1,1
9631,521297,2,58,0,2,0,0,0,0,1,1
9632,321157,4,0,0,0,32,0,0,0,2,1
9634,339789,14,0,0,0,11,0,0,0,1,1
9638,1028690,55,0,7,0,0,1,0,0,2,1
9639,265321,0,0,0,0,0,0,0,0,14,1
9641,246645,13,19,0,8,6,0,11,0,13,1
9643,297898,8,0,0,0,0,0,0,0,14,1
9644,223432,0,0,0,0,6,0,0,0,2,1
9645,256017,0,0,0,0,6,0,0,0,2,1
9653,432894,1,2,0,0,14,0,0,0,4,1
9654,246696,1,0,0,0,14,0,0,0,4,1
9655,148958,0,0,0,0,0,0,0,0,2,1
9657,134988,0,0,0,0,0,0,0,0,7,1
9660,256019,0,2,2,0,0,0,0,0,2,1
9661,260665,0,0,0,0,12,0,0,0,3,1
9662,172213,8,0,0,0,0,0,0,0,14,1
9666,223366,11,21,0,11,7,0,11,0,13,1
9668,297899,0,0,15,0,0,3,0,0,3,1
9669,404978,0,0,0,0,0,0,0,0,7,1
9670,167558,8,0,0,0,0,0,0,0,14,1
9671,218766,1,0,0,0,14,0,0,0,4,1
9673,274622,0,8,0,0,0,0,0,0,15,1
9674,367655,56,15,2,0,0,0,0,0,17,1
9675,353758,0,0,0,0,20,0,0,0,2,1
9676,1084550,55,0,7,0,0,1,0,0,2,1
9677,176868,8,0,0,0,0,0,0,0,14,1
9681,465464,4,2,0,0,28,0,0,0,2,1
9682,777339,37,0,6,0,0,1,0,0,2,1
9683,614435,1,14,0,0,7,0,2,0,1,1
9685,172213,8,0,0,0,0,0,0,0,14,1
9688,325846,2,0,0,0,0,0,0,0,2,1
9689,148958,0,0,0,0,0,0,0,0,2,1
9690,349099,14,0,0,0,11,0,0,0,1,1
9692,172213,8,0,0,0,0,0,0,0,14,1
9693,172226,0,0,0,0,5,0,1,0,3,1
9696,302561,8,2,2,0,0,0,0,0,2,1
9697,377018,4,0,0,0,31,0,0,0,2,1
9698,623684,0,0,62,0,0,18,0,0,6,1
9706,460782,2,0,52,0,0,7,0,0,2,1
9707,339808,0,0,0,0,0,0,0,0,7,1
9708,172226,0,0,0,0,5,0,0,0,4,1
9711,367641,56,15,2,0,0,0,0,0,31,1
9720,404868,94,9,0,10,0,0,0,0,4,1
9721,451477,0,0,49,0,0,7,0,0,2,1
9725,269982,0,2,0,0,1,0,4,0,1,1
9726,288601,0,0,1,0,0,7,0,0,1,1
9727,172213,8,0,0,0,0,0,0,0,14,1
9728,283941,9,3,0,0,0,0,0,0,2,1
9729,228082,3,0,0,0,8,0,0,0,2,1
9740,1079895,55,0,7,0,0,1,0,0,2,1
9741,479366,73,9,0,0,15,0,0,0,2,1
9744,414229,52,0,0,10,0,0,0,0,4,1
9746,293243,8,0,0,0,0,0,0,0,14,1
9747,423586,0,2,0,0,15,0,0,0,2,1
9768,148958,0,0,0,0,0,0,0,0,2,1
9769,283946,0,0,1,0,0,7,0,0,1,1
9770,283941,9,3,0,0,0,0,0,0,2,1
9772,511985,2,60,0,2,0,0,0,0,1,1
9773,148958,0,0,0,0,0,0,0,0,2,1
9774,335131,0,2,2,0,0,0,0,0,25,1
9775,167558,8,0,0,0,0,0,0,0,14,1
9776,353684,56,17,4,0,0,0,0,0,19,1
9785,446852,4,0,0,0,22,0,0,0,2,1
9786,148958,0,0,0,0,0,0,0,0,2,1
9787,442204,0,20,0,0,0,0,0,0,1,1
9788,330479,14,0,0,0,11,0,0,0,1,1
9789,260672,0,2,0,0,1,0,4,0,1,1
9791,227988,44,21,0,11,7,0,11,0,13,1
9792,260668,0,4,0,0,4,0,3,0,1,1
9793,274604,21,0,0,0,18,0,0,0,2,1
9794,144303,0,0,0,0,0,0,0,0,2,1
9796,274598,5,0,0,0,2,0,0,0,40,1
9797,386216,0,26,0,9,0,4,0,108,2,1
9798,269976,0,0,0,0,0,0,0,0,14,1
9799,144303,0,0,0,0,0,0,0,0,2,1
9800,465470,0,0,0,0,28,0,0,0,2,1
9801,176868,8,0,0,0,0,0,0,0,14,1
9802,1028690,55,0,7,0,0,1,0,0,2,1
9803,144303,0,0,0,0,0,0,0,0,2,1
9804,302545,0,0,0,0,28,0,0,0,2,1
9807,446861,0,18,0,0,0,0,0,0,1,1
9808,167558,8,0,0,0,0,0,0,0,14,1
9809,144303,0,0,0,0,0,0,0,0,2,1
9811,456169,1,2,0,0,14,0,0,0,4,1
9812,1014725,55,0,7,0,0,1,0,0,2,1
9815,311862,0,21,0,0,0,0,0,0,2,1
9816,144303,0,0,0,0,0,0,0,0,2,1
9817,335134,14,0,0,0,11,0,0,0,1,1
9820,246696,1,0,0,0,14,0,0,0,4,1
9822,474746,4,0,51,0,0,7,0,0,2,1
9823,307190,5,0,0,0,2,0,0,0,33,1
9825,172226,0,0,0,0,5,0,1,0,3,1
9826,269972,0,0,0,0,0,0,0,0,18,1
9827,996105,55,0,7,0,0,1,0,0,2,1
9829,339791,0,15,0,6,0,1,0,0,2,1
9830,283941,9,3,0,0,0,0,0,0,2,1
9831,265322,0,5,0,0,4,0,3,0,1,1
9832,265323,0,4,0,0,4,0,3,0,1,1
9833,446852,4,0,0,0,22,0,0,0,2,1
9834,153613,0,0,0,0,0,0,0,0,2,1
9837,139622,0,26,0,0,0,0,0,0,2,1
9838,237386,7,3,0,0,0,0,0,0,9,1
9839,265317,0,9,0,0,4,0,4,0,1,1
9840,283941,9,3,0,0,0,0,0,0,2,1
9841,423580,4,2,0,0,17,0,0,0,2,1
9842,256010,0,0,0,0,12,0,0,0,3,1
9843,167571,0,0,0,0,5,0,1,0,3,1
9844,293225,5,0,0,0,2,0,0,0,33,1
9845,763374,37,0,6,0,0,1,0,0,2,1
9846,223421,7,3,0,0,0,0,0,0,9,1
9847,274602,2,0,35,0,0,3,0,0,3,1
9848,153592,0,21,0,0,0,0,0,0,2,1
9849,479427,0,2,0,0,34,0,0,0,2,1
9850,339789,12,0,0,0,0,0,0,0,14,1
9851,465442,14,4,4,0,0,0,0,0,36,1
9853,339789,14,0,0,0,11,0,0,0,1,1
9854,414270,4,2,0,0,17,0,0,0,2,1
9856,204807,3,0,0,0,8,0,0,0,2,1
9865,786649,37,0,6,0,0,1,0,0,2,1
9866,274622,0,8,0,0,0,0,0,0,15,1
9867,167532,27,0,0,2,0,0,0,0,19,1
9871,237386,7,3,0,0,0,0,0,0,9,1
9872,428239,0,20,0,0,0,0,0,0,1,1
9873,232743,3,0,0,0,0,0,0,0,4,1
9876,297890,0,0,0,0,28,0,0,0,2,1
9877,335134,14,0,0,0,11,0,0,0,1,1
9878,241988,9,21,0,11,7,0,11,0,13,1
9880,144303,0,0,0,0,0,0,0,0,2,1
9882,260668,0,4,0,0,4,0,3,0,1,1
9883,502675,2,60,0,2,0,0,0,0,1,1
9884,148958,0,0,0,0,0,0,0,0,2,1
9885,465409,73,9,0,0,7,0,0,0,2,1
9886,218771,9,3,0,0,0,0,0,0,2,1
9887,167571,0,0,0,0,5,0,1,0,3,1
9889,349099,14,0,0,0,11,0,0,0,1,1
9890,148958,0,0,0,0,0,0,0,0,2,1
9892,279291,0,0,1,0,0,7,0,0,1,1
9893,232731,7,3,0,0,0,0,0,0,9,1
9894,274644,0,0,0,0,0,0,0,0,1,1
9895,768009,56,0,7,0,0,1,0,0,2,1
9897,409621,0,18,0,0,0,0,0,0,1,1
9898,265317,0,9,0,0,4,0,4,0,1,1
9899,293235,11,0,0,0,15,0,0,0,4,1
9902,274637,0,0,0,0,0,0,0,0,8,1
9904,256013,0,4,0,0,4,0,3,0,1,1
9905,269945,2,34,0,0,5,0,1,0,3,1
9906,134988,0,0,0,0,0,0,0,0,7,1
9907,498020,2,60,0,2,0,0,0,0,1,1
9908,237383,0,13,0,0,4,0,4,0,1,1
9909,418931,0,18,0,0,0,0,0,0,1,1
9910,232744,3,0,0,0,0,0,0,0,3,1
9912,274627,0,0,0,0,0,0,0,0,18,1
9913,353732,0,0,0,0,46,0,0,0,2,1
9914,363030,0,0,51,0,0,7,0,0,2,1
9915,256010,0,0,0,0,12,0,0,0,3,1
9917,256003,8,0,0,0,0,0,0,0,14,1
9925,404746,141,73,0,9,0,0,0,0,16,1
9926,358409,14,0,0,0,11,0,0,0,1,1
9928,712068,19,0,86,22,0,18,0,0,2,1
9931,353754,14,0,0,0,11,0,0,0,1,1
9932,158261,0,0,0,4,0,1,0,1,3,1
9933,423584,1,2,0,0,14,0,0,0,4,1
9934,428239,1,2,0,0,14,0,0,0,4,1
9935,274623,8,0,0,0,0,0,0,0,14,1
9937,493331,73,9,0,0,15,0,0,0,2,1
9938,330479,14,0,0,0,11,0,0,0,1,1
9939,255954,10,20,0,11,6,0,11,0,13,1
9941,507330,2,60,0,2,0,0,0,0,1,1
9942,134988,0,0,0,0,0,0,0,0,7,1
9944,251336,20,0,0,0,0,0,0,0,14,1
9945,498032,18,17,0,9,0,7,0,0,2,1
9947,428241,0,18,0,0,0,0,0,0,1,1
9948,148928,21,0,0,2,0,0,0,0,9,1
9949,330478,17,0,0,0,8,0,0,0,2,1
9950,451467,6,0,53,0,0,7,0,0,2,1
9951,1089205,55,0,7,0,0,1,0,0,2,1
9952,232731,7,3,0,0,0,0,0,0,9,1
9953,148958,0,0,0,0,0,0,0,0,2,1
9954,246645,15,17,0,8,6,0,11,0,13,1
9955,256010,0,0,0,0,12,0,0,0,3,1
9956,162901,21,0,0,2,0,0,0,0,1,1
9957,246696,1,0,0,0,14,0,0,0,4,1
9958,432843,18,33,0,11,0,8,0,0,2,1
9959,1093860,55,0,7,0,0,1,0,0,2,1
9960,456130,2,0,49,0,0,7,0,0,2,1
9964,418929,1,2,0,0,14,0,0,0,4,1
9965,162923,0,0,0,0,0,0,0,0,2,1
9969,167571,0,0,0,0,5,0,1,0,3,1
9970,442162,2,0,52,0,0,7,0,0,2,1
9971,265231,43,18,0,12,7,0,11,0,13,1
9972,176868,8,0,0,0,0,0,0,0,14,1
9973,442195,0,0,0,0,28,0,0,0,2,1
9974,269971,1,0,0,0,14,0,0,0,4,1
9977,777339,37,0,6,0,0,1,0,0,2,1
9979,386317,0,0,0,0,46,0,0,0,2,1
9980,758719,37,0,6,0,0,1,0,0,2,1
9981,228076,7,3,0,0,0,0,0,0,9,1
9984,148958,0,0,0,0,0,0,0,0,2,1
9985,246645,13,19,0,8,6,0,11,0,13,1
9986,330469,4,0,0,0,30,0,0,0,2,1
9994,228076,7,3,0,0,0,0,0,0,9,1
9997,325824,14,0,0,0,11,0,0,0,1,1
9998,335130,0,0,0,0,28,0,0,0,2,1
9999,256009,0,7,0,0,4,0,4,0,1,1
10000,418838,53,21,0,8,6,0,11,0,13,1
10001,283912,0,2,0,0,39,0,0,0,2,1
10002,269980,0,2,0,0,4,0,3,0,1,1
10004,442155,6,0,55,0,0,7,0,0,2,1
10006,730774,0,0,44,0,0,15,0,0,2,1
10007,335134,14,0,0,0,11,0,0,0,1,1
10008,321126,49,0,13,1,0,1,0,0,5,1
10009,353690,56,15,2,0,0,0,0,0,17,1
10010,339789,14,0,0,0,11,0,0,0,1,1
10011,172213,8,0,0,0,0,0,0,0,14,1
10012,386330,20,2,2,0,0,0,0,0,11,1
10013,460783,2,0,51,0,0,7,0,0,2,1
10014,423571,0,0,0,0,32,0,0,0,2,1
10018,456132,0,0,49,0,0,7,0,0,2,1
10019,162901,21,0,0,2,0,0,0,0,1,1
10020,1061275,55,0,7,0,0,1,0,0,2,1
10021,390983,4,0,0,0,31,0,0,0,2,1
10022,525952,60,2,0,0,0,0,0,0,1,1
10023,176868,8,0,0,0,0,0,0,0,14,1
10024,307209,0,0,15,0,0,3,0,0,3,1
10026,437549,1,2,0,0,14,0,0,0,4,1
10029,763374,37,0,6,0,0,1,0,0,2,1
10031,256013,0,4,0,0,4,0,3,0,1,1
10034,1065930,55,0,7,0,0,1,0,0,2,1
10035,256003,0,13,0,0,4,0,4,0,1,1
10036,349099,14,0,0,0,11,0,0,0,1,1
10037,158246,21,0,0,2,0,0,0,0,1,1
10038,688853,19,0,51,0,0,15,0,0,2,1
10039,297891,4,0,19,0,0,3,0,0,3,1
10040,511985,2,60,0,2,0,0,0,0,1,1
10041,349099,14,0,0,0,11,0,0,0,1,1
10042,511985,2,60,0,2,0,0,0,0,1,1
10043,269972,0,0,0,0,0,0,0,0,18,1
10044,172213,8,0,0,0,0,0,0,0,14,1
10045,404968,0,0,13,0,0,3,0,0,1,1
10052,144303,0,0,0,0,0,0,0,0,2,1
10053,181536,0,0,0,0,5,0,1,0,3,1
10054,283946,0,0,1,0,0,7,0,0,1,1
10055,260668,0,4,0,0,4,0,3,0,1,1
10056,414276,0,18,0,0,0,0,0,0,1,1
10058,260675,0,0,1,0,0,0,0,0,4,1
10059,167571,0,0,0,0,5,0,1,0,3,1
10063,200143,8,0,0,0,0,0,0,0,14,1
10064,414221,51,0,15,1,0,2,0,0,5,1
10065,274626,1,0,0,0,14,0,0,0,4,1
10066,167571,0,0,0,0,5,0,1,0,3,1
10067,316513,17,0,0,0,8,0,0,0,2,1
10070,428239,0,20,0,0,0,0,0,0,1,1
10072,502675,2,60,0,2,0,0,0,0,1,1
10074,134988,0,0,0,0,0,0,0,0,7,1
10076,451514,1,2,0,0,14,0,0,0,4,1
10098,479401,4,0,51,0,0,7,0,0,2,1
10099,772671,49,0,7,0,0,1,0,0,2,1
10102,446818,2,0,51,0,0,7,0,0,2,1
10103,232731,7,3,0,0,0,0,0,0,9,1
10104,795959,37,0,6,0,0,1,0,0,2,1
10105,498025,33,0,0,0,26,0,0,0,1,1
10106,349104,1,2,0,0,14,0,0,0,4,1
10108,246645,13,19,0,8,6,0,11,0,13,1
10109,162901,21,0,0,2,0,0,0,0,1,1
10110,1065930,55,0,7,0,0,1,0,0,2,1
10111,232731,7,3,0,0,0,0,0,0,9,1
10112,167571,0,0,0,0,5,0,1,0,3,1
10113,674903,0,0,55,0,0,15,0,0,2,1
10121,148958,0,0,0,0,0,0,0,0,2,1
10122,288483,0,19,0,0,0,0,0,0,108,1
10123,1028690,55,0,7,0,0,1,0,0,2,1
10124,256013,0,4,0,0,4,0,3,0,1,1
10132,744754,37,0,6,0,0,1,0,0,2,1
10133,465436,4,0,51,0,0,7,0,0,2,1
10134,996101,59,0,7,0,0,1,0,0,2,1
10135,158261,0,0,0,0,5,0,1,0,3,1
10136,172213,8,0,0,0,0,0,0,0,14,1
10137,511987,60,2,0,0,0,0,0,0,1,1
10139,325755,63,18,2,0,0,0,0,0,12,1
10141,167532,27,0,0,2,0,0,0,0,19,1
10142,768029,37,0,6,0,0,1,0,0,2,1
10144,274635,0,2,0,0,4,0,3,0,1,1
10148,465401,73,9,0,0,15,0,0,0,2,1
10149,288585,2,0,17,0,0,3,0,0,3,1
10150,251258,49,22,0,11,6,0,11,0,13,1
10151,269970,2,0,0,0,0,0,0,0,18,1
10152,228076,7,3,0,0,0,0,0,0,9,1
10153,148958,0,0,0,0,0,0,0,0,2,1
10154,251362,0,0,0,0,0,0,0,0,8,1
10155,288601,0,0,1,0,0,7,0,0,1,1
10157,325828,8,0,0,0,0,0,0,0,14,1
10159,288602,0,2,0,0,1,0,4,0,1,1
10160,302533,8,0,0,0,32,0,0,0,2,1
10168,418838,53,21,0,8,6,0,11,0,13,1
10169,479374,73,9,0,0,7,0,0,0,2,1
10170,423580,4,2,0,0,17,0,0,0,2,1
10172,279282,0,0,0,0,0,0,0,0,18,1
10173,302545,0,0,0,0,28,0,0,0,2,1
10174,507330,2,60,0,2,0,0,0,0,1,1
10175,246636,16,22,0,11,6,0,11,0,13,1
10176,153606,0,0,0,0,5,0,1,0,3,1
10177,349029,56,17,4,0,0,0,0,0,19,1
10178,772684,37,0,6,0,0,1,0,0,2,1
10179,302552,0,21,0,0,0,0,0,0,2,1
10182,251357,0,5,0,0,4,0,3,0,1,1
10183,344434,4,0,0,0,30,0,0,0,2,1
10184,269982,0,2,0,0,1,0,4,0,1,1
10185,148958,0,0,0,0,0,0,0,0,2,1
10186,456152,4,2,0,0,30,0,0,0,2,1
10187,232731,7,3,0,0,0,0,0,0,9,1
10189,148958,0,0,0,0,0,0,0,0,2,1
10190,134988,0,0,0,0,0,0,0,0,7,1
10191,269968,8,0,0,0,0,0,0,0,14,1
10192,251302,49,0,12,1,0,1,0,0,5,1
10195,772684,37,0,6,0,0,1,0,0,2,1
10198,791304,37,0,6,0,0,1,0,0,2,1
10199,139648,0,0,0,0,0,0,0,0,2,1
10200,265266,49,0,13,1,0,1,0,0,5,1
10201,274636,0,0,1,0,0,7,0,0,1,1
10202,228076,7,3,0,0,0,0,0,0,9,1
10203,349099,14,0,0,0,11,0,0,0,1,1
10204,204798,8,0,0,0,0,0,0,0,14,1
10205,283941,9,3,0,0,0,0,0,0,2,1
10206,446821,0,0,50,0,0,7,0,0,2,1
10208,325824,14,0,0,0,11,0,0,0,1,1
10210,228086,0,0,0,0,7,0,0,0,2,1
10211,148958,0,0,0,0,0,0,0,0,2,1
10212,274619,12,0,0,0,0,0,0,0,14,1
10216,1065930,55,0,7,0,0,1,0,0,2,1
10217,256010,0,0,0,0,12,0,0,0,3,1
10218,148958,0,0,0,0,0,0,0,0,2,1
10219,391001,0,18,0,0,0,0,0,0,1,1
10220,246693,8,0,0,0,0,0,0,0,14,1
10221,567752,19,0,90,22,0,21,0,0,6,1
10222,316482,0,0,49,0,0,7,0,0,2,1
10225,465401,73,9,0,0,15,0,0,0,2,1
10226,441979,145,73,10,9,0,0,0,0,9,1
10227,335134,14,0,0,0,11,0,0,0,1,1
10228,330501,2,0,0,0,0,0,0,0,2,1
10229,265322,0,5,0,0,4,0,3,0,1,1
10231,442206,0,18,0,0,0,0,0,0,1,1
10232,246653,7,17,0,8,6,0,11,0,13,1
10233,349099,14,0,0,0,11,0,0,0,1,1
10234,451289,145,73,10,9,0,0,0,0,9,1
10235,432831,51,0,23,1,0,4,0,0,5,1
10237,130333,0,0,0,0,0,0,0,0,7,1
10238,260568,49,22,0,11,6,0,11,0,13,1
10239,246696,1,0,0,0,14,0,0,0,4,1
10240,423541,4,0,51,0,0,7,0,0,2,1
10242,251362,0,0,0,0,6,0,0,0,2,1
10244,1056620,55,0,7,0,0,1,0,0,2,1
10245,283941,9,3,0,0,0,0,0,0,2,1
10246,293182,56,15,2,0,0,0,0,0,10,1
10247,246645,13,19,0,8,6,0,11,0,13,1
10248,428224,4,0,0,0,30,0,0,0,2,1
10249,297882,0,0,0,0,33,0,0,0,5,1
10250,1098511,59,0,7,0,0,1,0,0,2,1
10251,167571,0,0,0,0,5,0,1,0,3,1
10252,232742,0,0,0,0,0,7,0,0,1,1
10254,442206,0,18,0,0,0,0,0,0,1,1
10264,232742,0,0,0,0,0,7,0,0,1,1
10266,507332,60,2,0,0,0,0,0,0,1,1
10267,423586,0,18,0,0,0,0,0,0,1,1
10275,279286,9,3,0,0,0,0,0,0,2,1
10276,172213,8,0,0,0,0,0,0,0,14,1
10277,437551,0,18,0,0,0,0,0,0,1,1
10278,148958,0,0,0,0,0,0,0,0,2,1
10300,181523,8,0,0,0,0,0,0,0,14,1
10301,325824,14,0,0,0,11,0,0,0,1,1
10310,214095,17,0,0,0,16,0,0,0,2,1
10311,246705,0,1,0,0,5,0,1,0,3,1
10314,288585,2,0,17,0,0,3,0,0,3,1
10315,242046,9,3,0,0,0,0,0,0,2,1
10316,246653,7,17,0,8,6,0,11,0,13,1
10317,251300,13,19,0,8,6,0,11,0,13,1
10318,167571,0,0,0,0,5,0,0,0,4,1
10324,251300,13,19,0,8,6,0,11,0,13,1
10326,260672,0,0,0,0,6,0,0,0,2,1
10329,428169,51,0,30,1,0,4,0,0,5,1
10330,395526,0,26,0,9,0,4,0,108,2,1
10333,465401,73,9,0,0,15,0,0,0,2,1
10334,228076,7,3,0,0,0,0,0,0,9,1
10335,451503,0,2,0,0,28,0,0,0,2,1
10337,335134,14,0,0,0,11,0,0,0,1,1
10338,335134,14,0,0,0,11,0,0,0,1,1
10339,674882,19,0,57,0,0,15,0,0,2,1
10340,288596,9,3,0,0,0,0,0,0,2,1
10341,330479,14,0,0,0,11,0,0,0,1,1
10342,176881,0,0,0,0,5,0,1,0,3,1
10343,418929,1,2,0,0,14,0,0,0,4,1
10344,144303,0,0,0,0,0,0,0,0,2,1
10345,437532,4,2,0,0,30,0,0,0,2,1
10346,684151,19,0,75,22,0,16,0,0,2,1
10347,176868,8,0,0,0,0,0,0,0,14,1
10356,349083,4,0,0,0,36,0,0,0,2,1
10357,228076,7,3,0,0,0,0,0,0,9,1
10359,460672,0,37,0,22,0,4,0,108,2,1
10360,256010,0,0,0,0,12,0,0,0,3,1
10361,232742,0,0,0,0,0,7,0,0,1,1
10363,428239,1,2,0,0,14,0,0,0,4,1
10364,158268,0,0,0,0,0,0,0,0,2,1
10365,358393,8,0,0,0,32,0,0,0,2,1
10367,228076,7,3,0,0,0,0,0,0,9,1
10368,148958,0,0,0,0,0,0,0,0,2,1
10369,246653,7,17,0,8,6,0,11,0,13,1
10371,521295,2,60,0,2,0,0,0,0,1,1
10373,148958,0,0,0,0,0,0,0,0,2,1
10374,274639,0,2,2,0,0,0,0,0,2,1
10375,237386,7,3,0,0,0,0,0,0,9,1
10376,237386,7,3,0,0,0,0,0,0,9,1
10377,321100,63,18,2,0,0,0,0,0,12,1
10378,349099,14,0,0,0,11,0,0,0,1,1
10379,148944,2,0,0,0,0,0,0,0,14,1
10387,712056,38,0,81,22,0,16,0,0,2,1
10388,279291,0,0,1,0,0,7,0,0,1,1
10389,148958,0,0,0,0,0,0,0,0,2,1
10390,246696,1,0,0,0,14,0,0,0,4,1
10391,256014,0,3,0,0,4,0,3,0,1,1
10392,428241,0,18,0,0,0,0,0,0,1,1
10393,283941,9,3,0,0,0,0,0,0,2,1
10394,246425,152,11,0,0,80,45,0,0,2,1
10395,442205,0,19,0,0,0,0,0,0,1,1
10396,228076,7,3,0,0,0,0,0,0,9,1
10397,167571,0,0,0,0,5,0,1,0,3,1
10399,228060,0,0,0,0,30,0,0,0,5,1
10401,237392,3,0,0,0,8,0,0,0,2,1
10404,502675,2,60,0,2,0,0,0,0,1,1
10406,754043,0,0,50,0,0,15,0,0,2,1
10407,265300,17,0,0,0,16,0,0,0,2,1
10408,260658,0,13,0,0,4,0,4,0,1,1
10413,442204,1,2,0,0,14,0,0,0,4,1
10414,251362,0,2,0,0,1,0,4,0,1,1
10416,1014725,55,0,7,0,0,1,0,0,2,1
10418,437506,4,0,51,0,0,7,0,0,2,1
10419,167574,0,2,2,0,0,0,0,0,2,1
10420,395656,0,18,0,0,0,0,0,0,1,1
10421,297899,0,0,15,0,0,3,0,0,3,1
10423,148958,0,0,0,0,0,0,0,0,2,1
10425,139648,0,0,0,0,0,0,0,0,2,1
10426,451516,0,18,0,0,0,0,0,0,1,1
10427,181523,8,0,0,0,0,0,0,0,14,1
10430,358409,14,0,0,0,11,0,0,0,1,1
10431,437551,0,18,0,0,0,0,0,0,1,1
10434,781994,37,0,6,0,0,1,0,0,2,1
10435,451470,4,0,52,0,0,7,0,0,2,1
10436,777337,39,0,6,0,0,1,0,0,2,1
10437,367655,80,9,0,0,0,0,0,0,1,1
10438,153613,0,0,0,0,0,0,0,0,2,1
10439,228076,7,3,0,0,0,0,0,0,9,1
10440,311854,0,0,0,0,29,0,0,0,2,1
10441,251351,8,0,0,0,9,0,0,0,2,1
10442,242041,7,3,0,0,0,0,0,0,9,1
10443,167571,0,0,0,0,5,0,1,0,3,1
10444,344441,0,2,2,0,0,0,0,0,25,1
10445,283946,0,0,1,0,0,7,0,0,1,1
10447,162923,0,0,0,0,0,0,0,0,2,1
10448,428224,0,0,0,0,34,0,0,0,2,1
10449,232735,0,3,0,0,4,0,7,0,1,1
10450,162916,0,0,0,0,5,0,1,0,3,1
10451,232731,7,3,0,0,0,0,0,0,9,1
10460,265328,0,0,1,0,0,3,0,0,3,1
10462,237398,3,0,0,0,0,0,0,0,4,1
10463,386334,0,0,0,0,29,0,0,0,2,1
10464,283941,9,3,0,0,0,0,0,0,2,1
10465,400283,5,38,0,0,1,0,2,0,1,1
10466,325824,14,0,0,0,11,0,0,0,1,1
10469,176868,8,0,0,0,0,0,0,0,14,1
10471,423584,1,2,0,0,14,0,0,0,4,1
10474,256013,0,4,0,0,4,0,3,0,1,1
10475,195488,8,0,0,0,0,0,0,0,14,1
10476,339725,56,15,2,0,0,0,0,0,17,1
10477,432894,1,2,0,0,14,0,0,0,4,1
10478,172226,0,0,0,0,5,0,1,0,3,1
10480,148958,0,0,0,0,0,0,0,0,2,1
10481,218778,0,0,0,0,0,0,0,0,7,1
10482,237343,7,17,0,8,6,0,11,0,13,1
10483,162900,21,0,0,2,0,0,0,0,2,1
10492,148958,0,0,0,0,0,0,0,0,2,1
10493,209467,0,0,2,0,0,3,0,0,3,1
10494,148958,0,0,0,0,0,0,0,0,2,1
10496,349099,14,0,0,0,11,0,0,0,1,1
10499,465442,0,0,49,0,0,7,0,0,2,1
10500,144303,0,0,0,0,0,0,0,0,2,1
10501,470076,60,9,0,0,8,0,0,0,2,1
10502,228060,0,0,0,0,30,0,0,0,5,1
10503,288591,7,3,0,0,0,0,0,0,9,1
10504,148958,0,0,0,0,0,0,0,0,2,1
10506,204810,0,1,0,0,5,0,1,0,3,1
10508,256017,0,2,0,0,1,0,4,0,1,1
10509,162877,27,0,0,2,0,0,0,0,19,1
10510,144304,0,0,0,0,0,0,0,0,1,1
10511,134988,0,0,0,0,0,0,0,0,7,1
10512,246696,1,0,0,0,14,0,0,0,4,1
10513,265329,0,4,0,0,1,0,0,0,1,1
10515,642303,19,0,51,0,0,15,0,0,2,1
10521,153613,0,0,0,0,0,0,0,0,2,1
