# Id_interactions,B0,B1,B2,B3,B4,label
11733,428191,23,22,11,13,1
11735,409491,26,9,4,110,1
11736,437542,20,4,3,1,1
11737,349113,0,11,0,1,1
11738,688877,60,2,0,1,1
11739,437501,23,22,11,13,1
11740,400306,16,4,3,1,1
11749,507359,4,30,0,2,1
11750,404917,21,23,11,13,1
11752,265323,4,4,3,1,1
11753,772721,6,0,1,2,1
11755,432880,23,0,11,1,1
11756,474778,24,1,2,5,1
11757,377029,18,4,3,1,1
11758,335148,0,11,0,1,1
11766,656292,60,2,0,1,1
11768,456158,24,1,2,5,1
11769,335130,0,28,0,2,1
11770,465482,0,14,0,4,1
11771,400309,8,4,8,1,1
11773,451466,23,22,11,13,1
11774,567891,15,0,3,1,1
11775,451515,2,14,0,4,1
11777,335148,0,11,0,1,1
11779,488755,2,14,0,4,1
11780,321183,0,11,0,1,1
11783,246707,0,6,0,2,1
11784,465476,0,22,0,2,1
11786,256014,3,4,3,1,1
11787,353768,0,11,0,1,1
11789,456167,15,1,2,5,1
11790,418922,20,4,3,1,1
11791,479433,24,1,2,5,1
11792,283932,8,0,0,15,1
11793,470123,24,1,2,5,1
11794,474778,24,1,2,5,1
11796,395605,23,23,11,13,1
11797,465470,8,9,9,4,1
11798,460813,24,1,2,5,1
11802,470123,2,28,0,2,1
11804,274622,8,0,0,15,1
11805,349113,0,11,0,1,1
11806,1065985,7,0,1,2,1
11808,274588,18,15,11,13,1
11810,1117131,52,0,15,2,1
11811,256013,4,4,3,1,1
11813,339803,0,11,0,1,1
11814,437537,23,1,4,5,1
11815,414225,23,23,11,13,1
11824,321185,0,8,0,2,1
11825,502708,0,30,0,2,1
11826,465398,83,0,10,9,1
11829,255960,23,18,11,13,1
11832,446852,20,4,3,1,1
11833,595821,15,0,3,1,1
11834,363030,51,0,7,2,1
11835,232737,5,4,3,1,1
11836,465470,13,8,8,1,1
11837,409572,21,23,11,13,1
11838,688913,9,16,0,2,1
11840,605124,22,0,3,1,1
11841,395607,21,23,11,13,1
11842,437544,18,4,3,1,1
11843,660947,60,2,0,1,1
11846,1084605,7,0,1,2,1
11847,484089,0,29,0,2,1
11848,614434,22,0,3,1,1
11849,437549,2,17,0,2,1
11851,246703,4,4,3,1,1
11854,428190,23,23,11,13,1
11855,414265,8,9,9,4,1
11856,307221,7,0,1,1,1
11857,349113,0,11,0,1,1
11858,246703,4,4,3,1,1
11859,321177,0,16,0,2,1
11860,335117,2,39,0,2,1
11861,442165,51,0,7,2,1
11862,265327,0,6,0,2,1
11863,423586,18,0,0,1,1
11866,293246,0,15,0,4,1
11868,647042,2,0,0,1,1
11870,237368,35,1,0,1,1
11887,479433,24,1,2,5,1
11888,539936,2,40,0,2,1
11889,339803,0,11,0,1,1
11890,688879,58,2,0,1,1
11891,246707,0,6,0,2,1
11892,1079950,7,0,1,2,1
11893,577174,42,1,2,1,1
11894,242052,0,6,0,2,1
11896,339803,0,11,0,1,1
11897,470125,8,9,9,4,1
11898,614441,15,0,3,1,1
11899,572519,42,1,2,1,1
11900,502704,0,34,0,2,1
11902,288601,7,0,1,1,1
11904,237397,0,6,0,2,1
11905,269976,0,0,0,14,1
11906,1079950,7,0,1,2,1
11907,330493,0,11,0,1,1
11908,442202,15,1,2,5,1
11910,474708,83,0,10,9,1
11911,311879,4,0,0,2,1
11912,428234,18,4,3,1,1
11913,302545,0,28,0,2,1
11914,260617,22,17,11,13,1
11915,279245,0,4,0,51,1
11916,256007,0,16,0,2,1
11919,428201,21,14,11,13,1
11920,293255,0,8,0,2,1
11921,474778,24,1,2,5,1
11924,204811,0,5,1,3,1
11925,1075295,7,0,1,2,1
11926,451477,44,6,7,1,1
11927,428203,19,14,11,13,1
9379,172557,0,0,0,1,1
9678,299696,0,0,0,10,1
9810,118041,0,24,0,1,1
10068,208864,18,1,2,1,1
10417,286066,0,16,0,1,1
10472,776457,49,4,0,1,1
10518,780967,62,11,2,10,1
10648,213399,24,1,2,1,1
10732,217966,0,1,0,1,1
10890,168015,0,0,0,2,1
10962,72655,0,0,0,1,1
11089,122574,9,0,0,24,1
11138,753750,51,4,0,1,1
11446,839991,71,11,2,10,1
11588,349647,6,2,1,1,1
11909,345106,6,2,1,1,1
9384,123348,0,17,0,3,1
9395,59478,0,0,0,3,1
9445,99130,0,0,0,5,1
9448,99130,0,0,0,5,1
9489,213684,3,0,0,4,1
9594,30837,3,0,0,2,1
9627,154180,20,0,0,10,1
9637,147571,20,0,0,10,1
9640,163011,0,10,0,1,1
9658,125543,21,0,5,2,1
9672,83711,0,0,0,3,1
9691,33040,3,0,0,2,1
9710,156408,2,0,1,2,1
9722,136584,1,0,0,1,1
9730,160817,1,0,0,1,1
9742,149774,20,0,0,10,1
9743,162995,6,0,0,21,1
9814,85907,4,0,4,2,1
9818,127746,21,0,5,2,1
9819,193861,0,2,0,1,1
9828,189412,40,0,1,5,1
9835,37446,3,0,0,2,1
9852,220293,3,0,0,4,1
9857,55069,3,0,0,3,1
9868,207057,0,24,0,1,1
9869,233515,2,0,0,1,1
9870,94724,0,2,0,3,1
9874,123348,14,0,4,2,1
9875,235718,2,0,0,1,1
9881,215887,3,0,0,4,1
9896,237922,1,0,0,1,1
9901,233515,2,0,0,1,1
9911,30837,3,0,0,2,1
9916,209278,3,0,0,4,1
9929,55069,3,0,0,3,1
9975,55069,3,0,0,3,1
9982,35243,3,0,0,2,1
9995,125551,14,0,4,2,1
10030,118942,14,0,4,2,1
10032,178419,0,23,0,1,1
10061,233515,2,0,0,1,1
10062,145377,0,20,0,1,1
10069,204878,0,0,0,1,1
10071,55068,3,0,0,4,1
10073,213684,3,0,0,4,1
10188,125551,14,0,4,2,1
10197,145368,20,0,0,10,1
10223,127758,0,13,0,3,1
10253,129957,14,0,4,2,1
10288,196063,0,3,0,1,1
10298,99130,0,0,0,5,1
10312,99126,3,0,4,2,1
10313,123340,21,0,5,2,1
10331,59478,0,0,0,3,1
10366,218090,3,0,0,4,1
10372,94722,4,0,1,2,1
10403,77102,0,0,0,3,1
10409,233515,2,0,0,1,1
10410,30837,3,0,0,2,1
10411,121137,21,0,5,2,1
10412,123340,21,0,5,2,1
10422,156408,2,0,1,2,1
10428,125551,14,0,4,2,1
10433,37446,3,0,0,2,1
10461,156408,2,0,1,2,1
10468,66085,0,4,0,1,1
10470,147571,20,0,0,10,1
10473,235718,2,0,0,1,1
10479,169624,3,0,0,4,1
10484,55069,3,0,0,3,1
10497,138787,1,0,0,1,1
10498,127746,21,0,5,2,1
10505,156383,20,0,0,10,1
10520,233515,2,0,0,1,1
10543,187231,0,23,0,1,1
10546,215878,0,12,0,4,1
10565,88116,1,0,0,3,1
10574,220284,0,12,0,4,1
10583,118942,14,0,4,2,1
10610,57271,3,0,0,4,1
10616,41852,3,0,0,2,1
10622,207052,0,29,0,1,1
10631,143171,20,0,0,4,1
10638,83709,0,2,0,3,1
10666,55069,3,0,0,3,1
10668,200443,0,29,0,1,1
10669,99126,3,0,4,2,1
10687,55068,3,0,0,4,1
10700,121145,14,0,4,2,1
10706,196040,0,26,0,1,1
10715,55069,3,0,0,3,1
10737,55069,3,0,0,3,1
10740,154180,20,0,0,10,1
10744,55069,3,0,0,3,1
10755,127754,14,0,4,2,1
10790,94724,0,2,0,3,1
10791,96931,0,0,0,1,1
10793,55069,3,0,0,3,1
10822,207071,3,0,0,8,1
10825,143185,0,8,0,2,1
10838,55069,3,0,0,3,1
10871,213684,3,0,0,4,1
10884,59478,0,0,0,3,1
10900,202647,3,0,0,26,1
10902,204878,0,0,0,1,1
10919,123340,21,0,5,2,1
10943,90318,2,0,1,2,1
10957,77102,0,0,0,3,1
10961,125543,21,0,5,2,1
11236,149774,20,0,0,10,1
11255,123348,14,0,4,2,1
11283,129949,21,0,5,2,1
11286,235718,2,0,0,1,1
11291,55069,3,0,0,3,1
11294,123340,21,0,5,2,1
11338,127754,14,0,4,2,1
11348,125543,21,0,5,2,1
11393,99130,0,0,0,5,1
11406,35243,3,0,0,2,1
11413,235718,2,0,0,1,1
11416,90318,0,2,0,3,1
11434,207052,0,29,0,1,1
11440,55069,3,0,0,3,1
11441,35243,3,0,0,2,1
11448,79305,0,0,0,3,1
11452,235718,2,0,0,1,1
11471,88113,4,0,1,2,1
11474,55069,3,0,0,3,1
11478,154180,20,0,0,10,1
11496,202630,0,45,0,1,1
11532,154180,20,0,0,10,1
11534,99130,0,0,0,5,1
11576,138765,20,0,0,4,1
11578,41852,3,0,0,2,1
11581,57272,3,0,0,3,1
11590,74898,1,0,0,3,1
11597,136558,21,0,5,2,1
11613,57271,3,0,0,4,1
11617,163021,0,0,0,1,1
11620,171832,1,0,0,1,1
11623,57271,3,0,0,4,1
11634,231305,8,0,0,2,1
11661,193839,3,0,0,22,1
11665,132152,21,0,5,2,1
11686,174035,1,0,0,1,1
11692,57272,3,0,0,3,1
11706,244530,2,0,0,1,1
11711,55069,3,0,0,3,1
11721,224699,3,0,0,4,1
11754,57272,3,0,0,3,1
11776,136566,14,0,4,2,1
11781,136566,14,0,4,2,1
11799,132152,21,0,5,2,1
11809,211442,0,45,0,1,1
11816,138761,21,0,5,2,1
11831,207052,0,29,0,1,1
11839,240117,8,0,0,2,1
11867,57272,3,0,0,3,1
11871,156408,2,0,1,2,1
11903,136584,1,0,0,1,1
11923,85912,0,2,0,3,1
9397,205407,14,0,2,1,1
9405,183214,0,0,0,2,1
9407,138785,9,3,1,2,1
9412,174886,0,0,0,2,1
9415,183205,8,0,0,3,1
9447,91606,0,0,0,2,1
9456,158230,0,0,0,2,1
9457,147125,0,2,0,1,1
9470,183207,8,0,0,1,1
9472,147121,0,6,0,1,1
9474,344214,8,0,0,2,1
9485,194316,0,3,0,1,1
9533,174884,0,3,0,1,1
9535,172108,0,0,0,4,1
9582,183210,0,5,0,1,1
9607,369203,0,4,0,1,1
9620,138796,0,3,0,1,1
9621,272039,1,7,0,1,1
9622,191540,0,3,0,1,1
9624,141573,0,1,0,2,1
9633,199869,0,2,0,1,1
9635,205412,5,0,0,7,1
9642,127685,8,2,0,1,1
9656,80501,0,0,0,3,1
9659,255389,0,2,0,1,1
9663,194315,4,0,0,1,1
9664,183192,14,3,4,3,1
9665,144345,0,6,0,1,1
9667,166557,0,0,0,3,1
9680,166550,3,6,0,1,1
9686,188746,17,0,4,1,1
9687,169330,0,5,0,1,1
9694,208195,0,4,0,1,1
9709,124916,0,3,0,1,1
9719,197081,12,0,2,1,1
9724,163769,0,14,0,1,1
9738,180433,4,0,0,3,1
9745,252609,1,5,0,1,1
9790,194304,7,8,0,1,1
9795,197080,12,0,3,1,1
9821,191516,20,7,0,1,1
9824,188763,0,4,0,1,1
9855,199856,13,0,2,1,1
9888,366427,0,4,0,1,1
9891,38860,0,3,0,1,1
9903,130469,0,2,0,1,1
9930,122128,0,15,0,1,1
9943,363636,16,1,1,2,1
9946,147120,0,6,0,2,1
9961,177660,0,3,0,1,1
9963,277592,0,7,0,1,1
9967,335885,1,9,0,1,1
9976,133227,13,7,0,1,1
9978,80501,0,0,0,3,1
9983,136015,0,8,0,1,1
9996,197089,6,0,0,1,1
10003,185968,14,3,4,3,1
10005,127670,0,25,0,1,1
10057,147123,0,3,0,2,1
10075,113813,0,1,0,2,1
10077,174873,7,7,0,1,1
10100,144344,0,7,0,1,1
10101,49965,0,2,0,1,1
10138,152677,0,2,0,1,1
10140,152677,0,2,0,1,1
10143,199855,14,0,2,1,1
10145,108246,14,0,3,1,1
10146,183214,0,1,0,1,1
10147,152678,0,1,0,1,1
10156,194305,12,0,2,1,1
10158,152672,1,6,0,1,1
10171,172109,0,2,0,1,1
10180,205408,13,0,2,1,1
10181,177663,0,0,0,1,1
10193,371972,1,10,0,1,1
10194,172108,0,0,0,4,1
10207,291450,25,1,3,1,1
10209,194316,0,3,0,1,1
10224,147123,0,4,0,1,1
10230,102703,0,0,0,9,1
10236,166558,0,0,0,2,1
10241,210972,0,3,0,1,1
10243,133228,8,0,0,12,1
10265,477437,30,0,4,1,1
10299,194303,14,0,2,1,1
10302,197087,8,0,0,1,1
10325,197093,0,0,0,3,1
10327,124915,4,0,0,1,1
10328,169312,19,0,4,1,1
10332,99930,0,1,0,5,1
10336,177640,19,0,4,1,1
10348,180423,14,0,2,1,1
10362,172094,5,0,0,13,1
10398,172107,0,0,0,5,1
10400,80501,0,0,0,3,1
10402,185982,7,2,0,1,1
10405,197089,6,0,0,1,1
10495,169321,7,7,0,1,1
10507,177640,19,0,4,1,1
10514,99931,1,3,0,1,1
10516,166554,0,5,0,1,1
10517,102707,0,0,0,5,1
10519,194318,0,1,0,1,1
10528,88830,0,0,0,2,1
10538,99931,1,3,0,1,1
10539,80501,0,0,0,3,1
10547,188764,0,3,0,1,1
10549,197087,8,0,0,1,1
10557,113806,0,8,0,2,1
10562,169332,0,3,0,1,1
10573,194313,0,6,0,1,1
10604,174873,7,7,0,1,1
10605,80501,0,0,0,3,1
10615,177640,19,0,4,1,1
10617,127691,0,3,0,2,1
10637,233179,0,4,0,1,1
10686,138797,0,2,0,1,1
10693,366421,7,1,1,2,1
10697,169331,0,4,0,1,1
10705,205420,0,3,0,1,1
10707,210974,0,1,0,1,1
10719,97157,0,0,0,3,1
10757,130466,0,4,0,2,1
10792,324769,1,21,0,1,1
10797,80502,0,0,0,2,1
10818,185977,12,0,2,1,1
10839,161002,0,4,0,2,1
10847,136020,0,3,0,1,1
10887,177647,14,0,2,1,1
10904,169312,19,0,4,1,1
10912,155454,0,0,0,2,1
10915,172096,7,8,0,1,1
10921,155448,0,0,0,8,1
10922,202645,0,2,0,1,1
10926,208199,0,0,0,1,1
10946,321981,31,1,1,2,1
10952,86054,0,0,0,2,1
11099,138796,0,3,0,1,1
11131,180434,0,2,0,4,1
11132,88830,0,0,0,2,1
11185,455234,25,0,4,1,1
11200,241505,0,6,0,1,1
11207,210973,0,2,0,1,1
11213,138795,0,4,0,1,1
11230,163778,1,4,0,1,1
11247,133241,0,5,0,2,1
11268,149897,0,6,0,1,1
11276,163781,0,2,0,1,1
11296,435826,5,0,0,1,1
11358,99931,1,3,0,1,1
11378,116589,0,2,0,1,1
11398,285909,0,15,0,4,1
11401,166558,0,0,0,2,1
11405,288687,12,1,3,1,1
11410,99931,1,3,0,1,1
11435,41637,0,2,0,1,1
11447,127691,0,3,0,2,1
11453,435826,5,0,0,1,1
11458,172104,0,0,0,8,1
11483,102707,1,3,0,1,1
11513,435826,5,0,0,1,1
11514,188753,7,7,0,1,1
11521,158229,0,2,0,1,1
11523,366421,7,1,1,2,1
11528,183210,0,5,0,1,1
11538,99931,1,3,0,1,1
11550,194313,6,0,0,1,1
11554,138795,0,3,0,2,1
11575,183205,0,9,0,2,1
11583,272014,29,4,0,1,1
11586,158229,0,0,0,3,1
11596,172096,7,8,0,1,1
11599,155449,0,6,0,1,1
11632,177662,0,0,0,2,1
11633,163780,0,0,0,4,1
11664,191534,8,0,1,1,1
11666,269241,20,3,5,3,1
11673,133241,0,6,0,1,1
11683,155454,0,0,0,2,1
11689,152677,0,2,0,1,1
11698,138782,0,14,0,4,1
11704,324782,8,0,0,2,1
11718,191534,8,0,1,1,1
11731,147111,8,1,2,6,1
11734,161006,0,1,0,1,1
11741,180432,2,5,0,1,1
11751,258154,0,13,0,1,1
11767,230400,1,6,0,1,1
11778,177661,0,2,0,1,1
11782,161005,0,2,0,1,1
11785,219299,0,4,0,1,1
11795,247060,0,3,0,1,1
11803,197090,2,3,0,1,1
11807,161001,0,6,0,1,1
11827,133241,0,6,0,1,1
11830,133244,0,3,0,1,1
11844,155454,0,1,0,1,1
11845,346983,14,0,0,3,1
11850,247050,0,13,0,1,1
11853,252591,19,0,5,1,1
11865,144336,7,1,2,6,1
11872,238726,0,9,0,1,1
11895,549621,2,24,0,1,1
11901,149901,0,2,0,1,1
11918,219297,0,6,0,1,1
11928,197090,0,4,0,2,1
9442,222379,29,1,0,2,1
9586,131614,11,0,0,6,1
9679,213315,11,0,0,7,1
9739,226924,23,1,0,2,1
9879,231481,0,0,0,8,1
9962,222385,23,1,0,2,1
9968,222389,19,1,0,2,1
10424,217854,11,0,0,7,1
10620,217813,43,6,8,2,1
10789,231472,11,0,0,6,1
11095,213293,0,37,0,3,1
11235,231472,11,0,0,6,1
11788,340392,30,1,0,2,1
9486,40753,0,2,0,1,1
9581,40753,0,2,0,1,1
9771,38981,0,2,0,1,1
9927,35432,2,0,5,1,1
10028,38981,0,2,0,1,1
10107,40753,0,2,0,1,1
10544,40753,0,2,0,1,1
10601,38981,0,2,0,1,1
10627,40753,0,2,0,1,1
10644,38981,0,2,0,1,1
10650,40753,0,2,0,1,1
10751,38981,0,2,0,1,1
10810,38981,0,2,0,1,1
10814,40753,0,2,0,1,1
10958,40753,0,2,0,1,1
10963,40753,0,2,0,1,1
10982,40753,0,2,0,1,1
10983,40753,0,2,0,1,1
10984,40753,0,2,0,1,1
10985,38981,0,2,0,1,1
10986,31888,2,0,5,1,1
11005,28344,2,0,5,1,1
11006,28344,2,0,5,1,1
11025,28344,2,0,5,1,1
11026,28344,2,0,5,1,1
11045,31888,2,0,5,1,1
11046,33660,2,0,5,1,1
11047,40753,0,2,0,1,1
11049,38981,0,2,0,1,1
11252,38981,0,2,0,1,1
11289,40753,0,2,0,1,1
11326,38981,0,2,0,1,1
11512,40753,0,2,0,1,1
11530,40753,0,2,0,1,1
11580,81499,6,0,6,1,1
11594,79731,3,0,5,1,1
11852,77955,6,0,6,1,1
9806,280929,34,0,4,1,1
10196,207664,0,0,0,8,1
11208,85502,4,1,1,4,1
10033,220357,6,0,0,1,1
10803,119344,6,0,6,2,1
10906,157034,9,2,2,3,1
11323,150752,9,2,2,3,1
11508,185317,0,0,0,2,1
11539,157036,6,0,6,2,1
11204,329656,6,0,6,2,1
11497,145630,8,0,0,14,1
11545,161431,7,5,1,1,1
11560,185187,28,4,0,1,1
11582,168037,0,0,0,3,1
34943,214127,0,2,0,1,0
34944,428252,0,6,0,2,0
34945,302569,4,0,0,2,0
34946,228041,0,51,0,3,0
34947,200157,0,6,0,2,0
34948,325846,0,3,0,1,0
34949,316515,21,0,3,1,0
34950,372384,0,11,0,5,0
34951,209468,1,0,3,3,0
34952,456182,3,0,0,5,0
34953,223425,6,5,1,3,0
34954,293214,43,0,7,1,0
34955,288585,13,0,5,7,0
34956,200146,6,7,5,1,0
34957,451527,3,0,0,5,0
34958,242048,2,8,0,2,0
34959,437471,83,0,11,5,0
34960,246710,0,4,0,1,0
34961,228075,0,18,0,2,0
34962,1172914,124,8,13,1,0
34963,847199,0,9,0,2,0
34964,209468,1,0,3,3,0
34965,335157,0,0,0,3,0
34966,269957,25,0,6,2,0
34967,97753,0,0,0,2,0
34968,223416,0,22,0,2,0
34969,1252119,64,5,2,5,0
34970,2085394,39,2,1,4,0
34971,228000,0,86,0,9,0
34972,121025,3,0,0,2,0
34973,325840,0,8,0,2,0
34974,1303320,68,5,2,5,0
34975,372390,4,0,3,3,0
34976,493422,4,3,0,1,0
34977,65165,3,0,0,2,0
34978,311829,0,51,0,5,0
34979,246692,15,0,4,4,0
34980,1820023,71,5,5,1,0
34981,60511,0,0,0,4,0
34982,474780,20,0,7,3,0
34983,353777,0,0,0,3,0
34984,237368,1,0,0,36,0
34985,223379,51,9,0,1,0
34986,391010,4,0,0,6,0
34987,297908,0,11,0,1,0
34988,335148,0,11,0,1,0
34989,1233480,68,11,13,3,0
34990,93098,0,0,0,2,0
34991,1103140,78,0,15,2,0
34992,409586,43,0,5,6,0
34993,293255,0,8,0,2,0
34994,800636,14,0,5,5,0
34995,367735,0,8,0,2,0
34996,251313,20,35,1,1,0
34997,265303,24,0,5,3,0
34998,302558,0,15,0,2,0
34999,246711,2,1,0,1,0
35000,381685,11,12,1,1,0
35001,200157,0,6,0,2,0
35002,269984,4,0,0,2,0
35003,237368,1,0,0,36,0
35004,781975,50,6,8,1,0
35005,330501,0,3,0,1,0
35006,335137,12,8,0,3,0
35007,255988,3,30,0,4,0
35008,437568,0,1,0,1,0
35009,581856,17,0,0,2,0
35010,242034,19,1,1,5,0
35011,995927,162,45,25,11,0
35012,18612,5,0,2,1,0
35013,176877,4,8,0,1,0
35014,400312,14,3,0,1,0
35015,134990,3,0,0,2,0
35016,242043,13,0,0,4,0
35017,321158,0,34,0,3,0
35018,130249,9,36,44,2,0
35019,888999,0,105,0,1,0
35020,246711,0,3,0,1,0
35021,581780,49,0,41,5,0
35022,302563,0,8,0,4,0
35023,311864,17,0,3,1,0
35024,977500,39,6,1,4,0
35025,1117151,31,14,0,4,0
35026,186164,0,34,0,2,0
35027,255980,36,1,3,5,0
35028,325806,0,41,0,3,0
35029,1028519,156,45,24,11,0
35030,423555,45,4,0,1,0
35031,293214,42,0,6,3,0
35032,902890,115,33,16,16,0
35033,372369,0,25,0,6,0
35034,726150,17,9,0,4,0
35035,1340586,38,10,2,4,0
35036,176882,2,0,3,3,0
35037,181531,2,11,0,1,0
35038,321121,0,55,0,19,0
35039,311823,9,47,0,6,0
35040,367661,9,69,0,6,0
35041,358390,38,0,3,4,0
35042,376991,0,56,0,8,0
35043,735466,14,0,5,5,0
35044,404975,0,8,0,2,0
35045,535310,7,2,2,4,0
35046,283952,0,2,0,1,0
35047,307190,0,34,0,6,0
35048,209466,3,0,3,3,0
35049,223423,13,0,0,4,0
35050,228066,18,6,1,4,0
35051,204818,0,0,0,2,0
35052,767999,62,7,6,1,0
35053,18612,5,0,2,1,0
35054,214111,6,7,5,1,0
35055,991279,156,45,24,11,0
35056,214121,3,0,3,3,0
35057,214121,3,0,3,3,0
35058,316489,42,0,7,2,0
35059,274544,83,12,2,4,0
35060,237381,0,22,0,2,0
35061,470150,2,2,0,1,0
35062,367723,0,20,0,2,0
35063,344442,24,0,3,1,0
35064,297917,0,0,0,3,0
35065,172226,0,5,1,3,0
35066,460814,23,0,4,4,0
35067,218752,3,27,0,3,0
35068,321179,0,13,0,3,0
35069,1070503,118,7,21,1,0
35070,330488,0,14,0,3,0
35071,297881,31,0,6,2,0
35072,209466,3,0,3,3,0
35073,283922,0,29,0,4,0
35074,391001,11,0,5,3,0
35075,409621,12,0,3,4,0
35076,232731,18,0,0,1,0
35077,935627,19,2,3,4,0
35078,768047,12,6,3,7,0
35079,381707,0,0,0,3,0
35080,209468,1,0,3,3,0
35081,209469,4,0,0,2,0
35082,256017,0,6,0,2,0
35083,265303,24,0,5,3,0
35084,288605,2,2,0,1,0
35085,279271,0,27,0,2,0
35086,581796,61,0,13,5,0
35087,456178,2,8,0,2,0
35088,563252,0,2,0,1,0
35089,623767,0,2,0,1,0
35090,260657,0,22,0,1,0
35091,232741,0,7,0,2,0
35092,1331254,64,5,2,5,0
35093,544598,22,0,7,8,0
35094,218776,8,0,0,1,0
35095,237401,0,3,0,1,0
35096,228086,8,0,0,1,0
35097,279221,66,0,10,3,0
35098,288606,0,3,0,1,0
35099,488741,24,0,6,4,0
35100,1247494,30,11,4,1,0
35101,325811,0,35,0,4,0
35102,204804,7,5,1,3,0
35103,265288,36,1,5,5,0
35104,1643094,82,22,13,4,0
35105,134983,3,0,0,9,0
35106,209400,63,1,6,5,0
35107,1233522,44,3,2,4,0
35108,265318,13,0,3,1,0
35109,307192,0,33,0,5,0
35110,465489,0,9,0,2,0
35111,176842,37,7,2,2,0
35112,907454,241,15,14,1,0
35113,428206,43,0,5,6,0
35114,139643,0,0,0,7,0
35115,237372,3,27,0,3,0
35116,730826,6,0,1,2,0
35117,619063,44,5,2,1,0
35118,88440,3,0,0,2,0
35119,1615164,82,22,13,4,0
35120,256015,2,6,0,2,0
35121,269960,24,0,4,2,0
35122,251331,0,34,0,5,0
35123,246658,48,0,7,2,0
35124,1028708,36,6,1,4,0
35125,265307,20,0,5,3,0
35126,372381,13,1,4,1,0
35127,339778,14,13,4,6,0
35128,232713,1,0,0,36,0
35129,409570,24,22,11,13,0
35130,288577,13,0,0,20,0
35131,283935,17,0,0,3,0
35132,363067,15,1,2,5,0
35133,1536101,40,3,2,4,0
35134,404982,0,0,0,3,0
35135,381646,0,56,0,8,0
35136,982143,40,16,1,5,0
35137,330469,26,0,0,10,0
35138,269980,0,8,0,2,0
35139,311882,0,2,0,1,0
35140,241971,70,1,10,8,0
35141,1261437,56,5,2,5,0
35142,1172985,59,8,6,2,0
35143,460837,3,0,0,5,0
35144,1252154,27,0,10,4,0
35145,1056633,23,17,7,5,0
35146,237401,0,3,0,1,0
35147,1103179,37,12,6,1,0
35148,65160,0,8,0,2,0
35149,516697,4,3,0,1,0
35150,339799,0,13,0,3,0
35151,595761,61,0,13,5,0
35152,102400,0,8,0,2,0
35153,209466,3,0,3,3,0
35154,265326,3,0,3,3,0
35155,107046,17,0,0,2,0
35156,479321,120,0,15,9,0
35157,190852,0,2,0,1,0
35158,488763,11,0,0,1,0
35159,255998,0,25,0,2,0
35160,214121,0,7,0,2,0
35161,586456,47,0,22,5,0
35162,409617,0,22,0,1,0
35163,809924,23,18,0,5,0
35164,358416,13,3,1,2,0
35165,428241,13,3,1,2,0
35166,609710,57,0,33,5,0
35167,102391,17,0,0,2,0
35168,172227,0,6,0,2,0
35169,367675,23,23,11,13,0
35170,251367,0,2,0,1,0
35171,1405751,42,1,7,9,0
35172,381622,80,5,2,1,0
35173,242027,3,27,0,3,0
35174,218751,18,15,0,1,0
35175,316484,48,0,5,3,0
35176,423571,24,0,6,4,0
35177,242048,11,0,0,1,0
35178,460822,15,1,2,5,0
35179,214098,24,0,6,2,0
35180,237377,9,2,0,17,0
35181,260648,24,0,5,3,0
35182,18616,0,0,0,4,0
35183,13920,0,39,0,6,0
35184,302571,0,3,0,1,0
35185,107046,17,0,0,2,0
35186,251362,3,4,0,1,0
35187,809845,98,17,4,6,0
35188,167551,2,25,0,2,0
35189,97753,0,0,0,2,0
35190,65162,0,0,0,8,0
35191,460786,38,9,8,4,0
35192,400280,35,7,7,1,0
35193,297893,23,0,3,1,0
35194,260671,0,8,0,1,0
35195,335145,1,0,0,14,0
35196,1289395,30,5,1,4,0
35197,116370,3,0,0,2,0
35198,1261491,11,2,0,1,0
35199,256017,0,6,0,2,0
35200,512018,19,8,1,4,0
35201,256022,0,2,0,1,0
35202,311824,0,56,0,5,0
35203,1009892,162,45,25,11,0
35204,330455,35,7,7,1,0
35205,223422,0,13,0,5,0
35206,246706,0,7,0,2,0
35207,842531,14,0,5,5,0
35208,777361,14,0,5,5,0
35209,269962,20,0,5,3,0
35210,218727,38,0,10,10,0
35211,74473,1,0,3,3,0
35212,293253,0,10,0,2,0
35213,107054,9,0,0,2,0
35214,102391,17,0,0,2,0
35215,232715,3,29,0,3,0
35216,209468,1,0,3,3,0
35217,200131,29,0,4,1,0
35218,204811,3,0,3,3,0
35219,283922,0,29,0,4,0
35220,214096,0,32,0,2,0
35221,223438,0,0,0,2,0
35222,111715,3,0,0,2,0
35223,232740,4,0,3,3,0
35224,279290,4,0,3,3,0
35225,930972,19,2,3,4,0
35226,181543,0,0,0,2,0
35227,260644,0,29,0,7,0
35228,1368507,55,3,0,5,0
35229,553929,11,3,1,1,0
35230,79130,3,0,0,2,0
35231,381705,0,3,0,2,0
35232,302562,0,11,0,2,0
35233,414291,0,0,0,4,0
35234,237397,0,6,0,2,0
35235,274626,0,17,0,2,0
35236,195477,3,27,0,3,0
35237,279296,0,3,0,1,0
35238,274642,0,2,0,1,0
35239,256021,0,3,0,1,0
35240,730824,8,0,1,2,0
35241,158262,0,6,0,2,0
35242,176867,15,2,5,1,0
35243,237364,34,0,4,3,0
35244,218756,0,25,0,4,0
35245,204811,3,0,3,3,0
35246,279297,0,0,0,3,0
35247,107054,9,0,0,2,0
35248,69816,0,7,0,2,0
35249,200072,78,0,12,3,0
35250,232729,14,1,1,5,0
35251,409550,72,10,0,8,0
